chr	pos	rate	cM
chr4	2392730	0.81363	0.5412668271875
chr4	2392839	0.243291	0.5413555128575
chr4	2393726	0.146241	0.5415713119745
chr4	2396293	0.270295	0.5419467126215
chr4	2397084	0.109754	0.5421605159665
chr4	2401347	0.198	0.5426283972685
chr4	2402706	0.303087	0.5428974792685
chr4	2406461	0.995585	0.5440355709535
chr4	2408397	0.929183	0.5459630235135
chr4	2410894	0.992704	0.5482831934645
chr4	2413017	1.76251	0.5503907040565
chr4	2413461	1.22235	0.5511732584965
chr4	2414668	0.629637	0.5526486349465
chr4	2419648	0.956829	0.5557842272065
chr4	2421630	1.54265	0.5576806622845
chr4	2422273	1.26629	0.5586725862345
chr4	2424197	0.571939	0.5611089281945
chr4	2433199	1.03088	0.5662575230725
chr4	2436042	1.37608	0.5691883149125
chr4	2436257	0.759794	0.5694841721125
chr4	2437290	0.244356	0.5702690393145
chr4	2446532	0.200208	0.5725273774665
chr4	2447976	0.114571	0.5728164778185
chr4	2452087	0.079061	0.5732874791995
chr4	2458078	0.481342	0.5737611336505
chr4	2458605	0.145728	0.5740148008845
chr4	2463064	0.108502	0.5746646020365
chr4	2471236	0.497525	0.5755512803805
chr4	2471802	0.122839	0.5758328795305
chr4	2478923	0.149824	0.5767076160495
chr4	2483206	0.440146	0.5773493122415
chr4	2483919	0.197635	0.5776631363395
chr4	2486486	0.351308	0.5781704653845
chr4	2487366	0.157549	0.5784796164245
chr4	2491672	0.504666	0.5791580224185
chr4	2492135	0.232959	0.5793916827765
chr4	2494239	0.535086	0.5798818285125
chr4	2494702	0.0915537	0.5801295733305
chr4	2505091	0.108598	0.5810807247198
chr4	2512054	0.431404	0.5818368925938
chr4	2517223	0.0601665	0.5840668198698
chr4	2652492	0.397083	0.5922054821583
chr4	2658327	0.240016	0.5945224614633
chr4	2672649	0.33375	0.5979599706153
chr4	2680515	0.101919	0.6005852481153
chr4	2688719	0.403935	0.6014213915913
chr4	2689061	0.103388	0.6015595373613
chr4	2694081	0.0670679	0.6020785451213
chr4	2703101	0.0456554	0.6026834975793
chr4	2720077	0.125357	0.6034585436497
chr4	2723531	0.0391486	0.6038915267277
chr4	2745508	0.0692837	0.6047518955099
chr4	2755447	0.108039	0.6054405062042
chr4	2760222	0.246876	0.6059563924292
chr4	2761793	0.193279	0.6063442346252
chr4	2764088	2.10324	0.6067878099302
chr4	2766181	3.25481	0.6111898912502
chr4	2768630	0.424958	0.6191609209402
chr4	2770772	2.53456	0.6200711809762
chr4	2794320	0.104917	0.6797549998562
chr4	2804476	0.57017	0.6808205369082
chr4	2804772	0.139792	0.6809893072282
chr4	2810841	0.213329	0.6818377048762
chr4	2815256	0.53461	0.6827795524112
chr4	2815632	0.456495	0.6829805657712
chr4	2816063	0.198884	0.6831773151162
chr4	2818484	0.107661	0.6836588132802
chr4	2825660	0.151161	0.6844313886162
chr4	2831383	1.01713	0.6852964830192
chr4	2831496	0.265705	0.6854114187092
chr4	2834554	1.61347	0.6862239445992
chr4	2836037	1.79777	0.6886167206092
chr4	2836628	1.01374	0.6896792026792
chr4	2841240	6.12711	0.6943545715592
chr4	2846799	0.820006	0.7284151760492
chr4	2849168	1.2255	0.7303577702632
chr4	2850027	1.36806	0.7314104747632
chr4	2850142	0.271377	0.7315678016632
chr4	2856687	0.29557	0.7333439641282
chr4	2860722	0.0745852	0.7345365890782
chr4	2876463	0.130103	0.7357106347114
chr4	2882463	0.120279	0.7364912527114
chr4	2888441	0.0573359	0.7372102805734
chr4	2903285	0.105527	0.738061374673
chr4	2908448	0.331044	0.738606210574
chr4	2910618	1.18444	0.739324576054
chr4	2910702	0.192373	0.739424069014
chr4	2916931	2.52097	0.740622360431
chr4	2917646	1.03508	0.742424853981
chr4	2923443	0.485943	0.748425212741
chr4	2934308	0.599381	0.753704983436
chr4	2942348	0.234228	0.758524006676
chr4	2946481	0.184305	0.759492071
chr4	2948317	0.64998	0.75983045498
chr4	2948456	0.0734432	0.7599208022
chr4	2954717	0.112269	0.7603806300752
chr4	2957854	0.375347	0.7607328179282
chr4	2958186	0.0828523	0.7608574331322
chr4	2971497	1.90019	0.7619602800975
chr4	2979030	0.774769	0.7762744113675
chr4	2979273	0.522896	0.7764626802345
chr4	2979757	0.128218	0.7767157618985
chr4	2986049	0.0942841	0.7775225095545
chr4	2990499	0.0883626	0.7779420737995
chr4	2995332	0.114051	0.7783691302453
chr4	2998481	0.0678132	0.7787282768443
chr4	3006043	0.0502516	0.7792410802627
chr4	3017085	0.0680766	0.7797959584299
chr4	3024723	0.177481	0.7803159275007
chr4	3027493	0.22569	0.7808075498707
chr4	3029128	0.0749502	0.7811765530207
chr4	3041476	1.02661	0.7821020380903
chr4	3044435	0.427056	0.7851397770803
chr4	3058583	0.947154	0.7911817653683
chr4	3062165	0.0562712	0.7945744709963
chr4	3080173	0.0797854	0.7955878027659
chr4	3089259	0.055185	0.7963127329103
chr4	3107275	0.200796	0.7973069458703
chr4	3109442	0.199336	0.7977420708023
chr4	3111410	0.0540377	0.7981343640503
chr4	3129372	0.125031	0.7991049892177
chr4	3133911	0.0584732	0.7996725049267
chr4	3151475	0.494958	0.8006995282115
chr4	3151813	0.0848244	0.8008668240155
chr4	3161446	0.0624249	0.8016839374607
chr4	3176648	0.162857	0.8026329207905
chr4	3180021	0.116159	0.8031822374515
chr4	3186244	0.047476	0.8039050949085
chr4	3231661	0.382803	0.8060613124005
chr4	3234241	0.213959	0.8070489441405
chr4	3242307	0.179183	0.8087747374345
chr4	3252852	0.230341	0.8106642221695
chr4	3259632	0.314544	0.8122259341495
chr4	3263776	0.336452	0.8135294044855
chr4	3267668	0.187708	0.8148388756695
chr4	3278517	0.410452	0.8168753197615
chr4	3282774	0.903848	0.8186226139255
chr4	3283422	0.525384	0.8192083074295
chr4	3283856	0.372184	0.8194363240855
chr4	3284751	0.604416	0.8197694287655
chr4	3309384	1.11814	0.8346580080935
chr4	3318413	2.03474	0.8447536941535
chr4	3321694	0.329257	0.8514296760935
chr4	3323767	0.060813	0.8521122258545
chr4	3339761	0.0593553	0.8530848689765
chr4	3355538	0.0882519	0.8540213175446
chr4	3363994	0.143266	0.854767575611
chr4	3375722	0.666852	0.856447799259
chr4	3376302	2.5988	0.856834573419
chr4	3384844	0.199427	0.879033523019
chr4	3386315	0.862782	0.879326880136
chr4	3389311	0.627104	0.881911775008
chr4	3396963	1.73666	0.886710374816
chr4	3398390	0.0909606	0.889188588636
chr4	3405165	0.121737	0.889804846701
chr4	3409359	1.12488	0.890315411679
chr4	3409383	0.493374	0.890342408799
chr4	3409700	0.291258	0.890498808357
chr4	3411058	0.278543	0.890894336721
chr4	3413209	0.15453	0.891493482714
chr4	3419677	4.40328	0.892492982754
chr4	3422211	3.30575	0.903650894274
chr4	3429856	5.08991	0.928923353024
chr4	3431195	3.8936	0.935738742514
chr4	3431342	0.303833	0.936311101714
chr4	3436588	1.30939	0.937905009632
chr4	3436816	0.769625	0.938203550552
chr4	3438643	3.38518	0.939609655427
chr4	3444503	4.54654	0.959446810227
chr4	3447156	0.619237	0.971508780847
chr4	3449652	0.746558	0.973054396399
chr4	3451109	0.551472	0.974142131405
chr4	3454304	0.159264	0.975904084445
chr4	3461900	0.354158	0.977113853789
chr4	3463882	0.123187	0.977815794945
chr4	3472162	0.377238	0.978835783305
chr4	3473139	1.18122	0.979204344831
chr4	3473602	1.19492	0.979751249691
chr4	3476554	1.31983	0.983278653531
chr4	3477299	14.8941	0.984261926881
chr4	3478229	15.4028	0.998113439881
chr4	3480426	0.850162	1.031953391481
chr4	3481126	0.459023	1.032548504881
chr4	3485786	0.158499	1.034687552061
chr4	3490328	0.806117	1.035407454519
chr4	3498513	1.05143	1.042005522164
chr4	3503936	8.04416	1.047707427054
chr4	3504562	7.65635	1.052743071214
chr4	3505448	2.76623	1.059526597314
chr4	3510598	0.627401	1.073772681814
chr4	3512489	1.12202	1.074959097105
chr4	3513125	0.0854082	1.075672701825
chr4	3525057	0.145241	1.0766917924674
chr4	3530623	0.654236	1.0775002038734
chr4	3530743	0.565617	1.0775787121934
chr4	3531053	0.144421	1.0777540534634
chr4	3536002	2.25894	1.0784687929924
chr4	3536112	2.02671	1.0787172763924
chr4	3536176	1.14211	1.0788469858324
chr4	3572619	3.92422	1.1204689005624
chr4	3573260	1.96242	1.1229843255824
chr4	3576446	0.171144	1.1292365957024
chr4	3582651	0.360462	1.1302985442224
chr4	3584373	0.376902	1.1309192597864
chr4	3586240	0.19411	1.1316229358204
chr4	3592160	0.31983	1.1327720670204
chr4	3595097	0.352116	1.1337114077304
chr4	3597433	0.414683	1.1345339507064
chr4	3599392	1.09117	1.1353463147034
chr4	3599450	0.408585	1.1354096025634
chr4	3602109	9.07442	1.1364960300784
chr4	3603173	1.88792	1.1461512129584
chr4	3603283	1.83588	1.1463588841584
chr4	3603347	31.5892	1.1464763804784
chr4	3606875	1.19249	1.2579230780784
chr4	3624139	1.2942	1.2785102254384
chr4	3624375	11.5621	1.2788156566384
chr4	3637426	7.29745	1.4297126237384
chr4	3643599	3.38548	1.4747597825884
chr4	3644678	3.00815	1.4784127155084
chr4	3644957	1.52592	1.4792519893584
chr4	3646072	0.899306	1.4809533901584
chr4	3649822	0.868757	1.4843257876584
chr4	3653411	0.891105	1.4874437565314
chr4	3657065	0.263475	1.4906998542014
chr4	3658742	0.367109	1.4911417017764
chr4	3659574	7.43982	1.4914471364644
chr4	3661134	0.871129	1.5030532556644
chr4	3661211	0.385135	1.5031203325974
chr4	3662268	0.411383	1.5035274202924
chr4	3663413	0.443662	1.5039984538274
chr4	3664206	4.03255	1.5043502777934
chr4	3666484	5.0168	1.5135364266934
chr4	3666621	5.44411	1.5142237282934
chr4	3668328	0.526357	1.5235168240634
chr4	3669171	34.6371	1.5239605430144
chr4	3670686	1.55468	1.5764357495144
chr4	3671289	17.1044	1.5773732215544
chr4	3675815	3.35624	1.6547877359544
chr4	3683269	3.66327	1.6798051489144
chr4	3687360	10.625	1.6947915864844
chr4	3691546	6.0388	1.7392678364844
chr4	3692118	2.40601	1.7427220300844
chr4	3694350	1.91641	1.7480922444044
chr4	3697828	2.33069	1.7547575183844
chr4	3699663	2.09476	1.7590343345344
chr4	3702481	2.30664	1.7649373682144
chr4	3703725	18.0383	1.7678068283744
chr4	3704597	27.1918	1.7835362259744
chr4	3706785	8.60896	1.8430318843744
chr4	3709627	6.76675	1.8674985486944
chr4	3710770	4.78135	1.8752329439444
chr4	3710982	2.51966	1.8762465901444
chr4	3711849	2.75005	1.8784311353644
chr4	3712082	0.424053	1.8790718970144
chr4	3713599	0.600647	1.8797151854154
chr4	3714185	0.881168	1.8800671645574
chr4	3714339	0.396731	1.8802028644294
chr4	3715603	0.21991	1.8807043324134
chr4	3719380	0.732701	1.8815349324834
chr4	3719829	0.556248	1.8818639152324
chr4	3721269	1.32785	1.8826649123524
chr4	3721299	11.578	1.8827047478524
chr4	3722407	1.73862	1.8955331718524
chr4	3722559	27.8753	1.8957974420924
chr4	3729652	7.31098	2.0935169449924
chr4	3730414	3.54519	2.0990879117524
chr4	3731377	9.76636	2.1025019297224
chr4	3734895	0.324088	2.1368599842024
chr4	3737883	0.363083	2.1378283591464
chr4	3740612	0.212158	2.1388192126534
chr4	3742998	0.563489	2.1393254216414
chr4	3744011	0.318319	2.1398962359984
chr4	3747842	7.14267	2.1411157160874
chr4	3750155	3.17123	2.1576367117974
chr4	3762123	0.291805	2.1955899924374
chr4	3765755	0.169443	2.1966498281974
chr4	3776798	0.385674	2.1985209872464
chr4	3780072	0.308728	2.1997836839224
chr4	3781510	0.323266	2.2002276347864
chr4	3782774	0.201466	2.2006362430104
chr4	3788647	0.461661	2.2018194528284
chr4	3792209	0.973284	2.2034638893104
chr4	3792442	31.1325	2.2036906644824
chr4	3796823	0.858709	2.3400821469824
chr4	3829294	0.392969	2.3679652869214
chr4	3845104	0.511918	2.3741781268114
chr4	3853382	0.975146	2.3784157840154
chr4	3854080	6.48245	2.3790964359234
chr4	3856471	5.54673	2.3945959738734
chr4	3868709	8.77089	2.4624768556134
chr4	3880309	3.85026	2.5642191796134
chr4	3923728	0.314906	2.7313936185534
chr4	3975053	15.696	2.7475561690034
chr4	3980138	1.18964	2.8273703290034
chr4	3990079	0.302789	2.8391965402434
chr4	4015443	0.604689	2.8468764804394
chr4	4026268	0.992363	2.8534222388644
chr4	4028471	4.6314	2.8556084145534
chr4	4051616	0.773244	2.9628021675534
chr4	4059585	1.06925	2.9689641489894
chr4	4075729	2.89896	2.9862261209894
chr4	4082936	0.763271	3.0071189257094
chr4	4118957	2.83669	3.0346127104004
chr4	4142900	7.30624	3.1025315790704
chr4	4160063	1.23793	3.2279285761904
chr4	4165335	0.742284	3.2344549431504
chr4	4166983	1.53093	3.2356782271824
chr4	4167133	0.294197	3.2359078666824
chr4	4183931	0.473563	3.2408497878884
chr4	4184697	3.10781	3.2412125371464
chr4	4190942	3.05045	3.2606208105964
chr4	4194166	0.109513	3.2704554613964
chr4	4201745	0.173184	3.2712854604234
chr4	4205353	0.424528	3.2719103082954
chr4	4206068	0.211559	3.2722138458154
chr4	4208861	3.08108	3.2728047301024
chr4	4209796	0.668974	3.2756855399024
chr4	4219590	0.384442	3.2822374712584
chr4	4238062	4.82874	3.2893388838824
chr4	4247059	4.78005	3.3327830576624
chr4	4252956	1.13651	3.3609710125124
chr4	4253074	0.371642	3.3611051206924
chr4	4257825	0.520218	3.3628707918344
chr4	4258887	1.75478	3.3634232633504
chr4	4258900	3.97909	3.3634460754904
chr4	4259085	1.81419	3.3641822071404
chr4	4261337	1.83181	3.3682677630204
chr4	4263087	2.62763	3.3714734305204
chr4	4263579	2.72016	3.3727662244804
chr4	4267129	7.71901	3.3824227924804
chr4	4267298	20.2654	3.3837273051704
chr4	4267929	133.452	3.3965147725704
chr4	4268322	2.54104	3.4489614085704
chr4	4272502	2.41808	3.4595829557704
chr4	4276918	2.64975	3.4702611970504
chr4	4277736	0.773869	3.4724286925504
chr4	4283676	1.91031	3.4770254744104
chr4	4285865	2.02214	3.4812071430004
chr4	4287796	1.19099	3.4851118953404
chr4	4292823	0.184164	3.4910990020704
chr4	4296690	0.260021	3.4918111642584
chr4	4298599	0.126752	3.4923075443474
chr4	4304522	0.122601	3.4930582964434
chr4	4316736	0.253747	3.4945557450574
chr4	4320245	0.205185	3.4954461432804
chr4	4326256	0.952509	3.4966795103154
chr4	4326463	0.442648	3.4968766796784
chr4	4327912	0.354262	3.4975180766304
chr4	4333418	12.1854	3.4994686432024
chr4	4334469	12.1748	3.5122754986024
chr4	4335824	0.983611	3.5287723526024
chr4	4336383	0.496081	3.5293221911514
chr4	4340034	18.9843	3.5311333828824
chr4	4343240	1.74336	3.5919970486824
chr4	4343261	0.911642	3.5920336592424
chr4	4344089	0.793236	3.5927884988184
chr4	4345379	0.939523	3.5938117732584
chr4	4346237	1.07844	3.5946178839924
chr4	4346373	1.25919	3.5947645518324
chr4	4346538	0.730826	3.5949723181824
chr4	4347505	0.669472	3.5956790269244
chr4	4348876	2.08937	3.5965968730364
chr4	4351730	1.32616	3.6025599350164
chr4	4355774	26.7725	3.6079229260564
chr4	4357651	3.30411	3.6581749085564
chr4	4358715	0.72985	3.6616904815964
chr4	4360381	9.18214	3.6629064116964
chr4	4360662	5.22059	3.6654865930364
chr4	4362337	0.384816	3.6742310812864
chr4	4363642	8.56395	3.6747332661664
chr4	4363861	16.4682	3.6766087712164
chr4	4365770	17.5529	3.7080465650164
chr4	4366380	0.608669	3.7187538340164
chr4	4369224	0.717709	3.7204848886524
chr4	4371097	0.52568	3.7218291576094
chr4	4372439	1.00009	3.7225346201694
chr4	4374476	1.00713	3.7245718034994
chr4	4376170	1.00879	3.7262778817194
chr4	4376744	3.35869	3.7268569271794
chr4	4381354	18.8539	3.7423404880794
chr4	4387560	5.12499	3.8593477914794
chr4	4391209	0.728053	3.8780488799894
chr4	4391648	0.627512	3.8783684952564
chr4	4392146	0.926844	3.8786809962324
chr4	4392393	0.66259	3.8789099267004
chr4	4393068	0.515134	3.8793571749504
chr4	4394618	1.12082	3.8801556326504
chr4	4395809	0.916532	3.8814905292704
chr4	4397537	9.10907	3.8830742965664
chr4	4402199	2.11894	3.9255407809064
chr4	4402346	0.342414	3.9258522650864
chr4	4405969	1.11959	3.9270928310084
chr4	4406051	1.29049	3.9271846373884
chr4	4412550	3.00606	3.9355715318984
chr4	4413709	1.18546	3.9390555554384
chr4	4426422	1.39652	3.9541263084184
chr4	4430144	0.145093	3.9593241558584
chr4	4443759	0.140079	3.9612995970534
chr4	4458237	0.465257	3.9633276608154
chr4	4458819	0.529925	3.9635984403894
chr4	4459317	0.590216	3.9638623430394
chr4	4459564	0.081706	3.9640081263914
chr4	4474388	0.0565913	3.9652193361354
chr4	4498594	0.320317	3.9665891851432
chr4	4500037	0.801232	3.9670514025742
chr4	4500129	0.103596	3.9671251159182
chr4	4509754	1.45655	3.9681222274182
chr4	4513013	2.28411	3.9728691238682
chr4	4523964	5.45463	3.9978824124782
chr4	4524826	0.156147	4.0025843035382
chr4	4550632	0.459682	4.0066138330202
chr4	4551723	0.246198	4.0071153460822
