chr	pos	rate	cM
chr4	1054159	0.82285695000001	0.628232718629271
chr4	1058358	0.348545850000002	0.631687894962321
chr4	1067267	0.0569894999999984	0.634793089939971
chr4	1078124	0.300798499999919	0.635411824941471
chr4	1078596	0.0643519000000038	0.635553801833471
chr4	1086871	0.0405002999999987	0.636086313805971
chr4	1105294	0.466314500000002	0.636832450832871
chr4	1111594	0.937342999999999	0.639770232182871
chr4	1113257	0.472841000000002	0.641329033591871
chr4	1118573	0.116413800000002	0.643842656347871
chr4	1120930	0.0199129499999988	0.644117043674471
chr4	1158991	0.0591263500000099	0.644874950464421
chr4	1165130	0.33049599999995	0.645237927127071
chr4	1165516	0.648031649999986	0.645365498583071
chr4	1171112	0.314436500000003	0.648991883696471
chr4	1191042	1.75757449999997	0.655258603141471
chr4	1192142	0.474113800000011	0.657191935091471
chr4	1196238	0.549478849999996	0.659133905216271
chr4	1203265	0.288984750000003	0.662995093095221
chr4	1213697	0.185031249999996	0.666009782007221
chr4	1222836	0.542413499999998	0.667700782600971
chr4	1232955	0.292178850000017	0.673189464807471
chr4	1237014	0.0628283000000002	0.674375418759621
chr4	1245277	0.0589834500000005	0.674894569002521
chr4	1254930	0.0895515999999988	0.675463936245371
chr4	1259650	0.0795577500000006	0.675886619797371
chr4	1266072	1.09365714999999	0.676397539667871
chr4	1277826	0.0265948499999996	0.689252385808971
chr4	1300077	0.0396195500000011	0.689844147816321
chr4	1312394	0.0196749000000022	0.690332141813671
chr4	1348020	0.049750699999995	0.691033079801071
chr4	1356924	0.0458354999999995	0.691476060033871
chr4	1365858	0.127594299999989	0.691885554390871
chr4	1367552	0.0314458500000025	0.692101699135071
chr4	1386570	0.177773999999985	0.692699736310371
chr4	1387780	0.252330299999999	0.692914842850371
chr4	1414684	2.37389750000005	0.699703537241571
chr4	1415698	3.0158745	0.702110669306571
chr4	1507198	0.153858500000002	0.978063186056571
chr4	1511831	2.40683850000001	0.978776012487071
chr4	1516935	3.75971650000001	0.991060516191071
chr4	1519322	0.135287949999998	1.00003495947657
chr4	1523930	17.7641855	1.00065836635017
chr4	1527766	1.35171899999999	1.06880178192817
chr4	1533976	4.41763450000001	1.07719595691817
chr4	1539392	0.149905000000006	1.10112186537017
chr4	1541224	1.77132149999998	1.10139649133017
chr4	1544693	2.12260355000001	1.10754120561367
chr4	1554748	1.02110259999999	1.12888398430892
chr4	1563920	0.487622749999989	1.13824953735612
chr4	1573364	1.101896	1.14285464660712
chr4	1586036	0.941135500000011	1.15681787271912
chr4	1595965	3.82015499999998	1.16616240709862
chr4	1598331	0.587985750000011	1.17520089382862
chr4	1608224	0.155814999999967	1.18101783685337
chr4	1610872	0.574153500000038	1.18143043497337
chr4	1611243	0.303464499999969	1.18164344592187
chr4	1613810	0.376730500000044	1.18242243929337
chr4	1616344	0.398565499999954	1.18337707438037
chr4	1618911	131.19333	1.18440019201887
chr4	1619034	0.268557500000015	1.20053697160888
chr4	1624714	0.231511999999986	1.20206237820888
chr4	1631795	0.626312500000009	1.20370171468088
chr4	1646364	0.429524200000023	1.21282646149338
chr4	1647743	0.15693479999998	1.21341877536518
chr4	1658084	0.198254050000015	1.21504163813198
chr4	1664964	0.0490660999999922	1.21640562599598
chr4	1679426	0.180341500000038	1.21711521993418
chr4	1681842	0.182058999999973	1.21755092499818
chr4	1684596	3.14870500000018	1.21805231548418
chr4	1685211	1.03715645	1.21998876905918
chr4	1698750	2.752048	1.23403083023573
chr4	1701317	0.205408500000032	1.24109533745173
chr4	1704542	0.578885549999987	1.24175777986423
chr4	1720550	0.453641500000427	1.25102457974863
chr4	1720757	0.247658999999911	1.25111848353913
chr4	1721654	0.245486000000105	1.25134063366213
chr4	1722504	0.149394700000017	1.25154929676213
chr4	1724579	0.33888349999975	1.25185929076463
chr4	1725071	0.115571850000005	1.25202602144663
chr4	1728120	0.537232500000422	1.25237840001728
chr4	1728381	0.16351220000002	1.25251861769978
chr4	1731672	0.193332099999923	1.25305673634998
chr4	1734239	1.020215	1.25355301985068
chr4	1762287	1.97753000000001	1.28216801017068
chr4	1770357	0.915614999999992	1.29812667727068
chr4	1785025	0.224722500000016	1.31155691809068
chr4	1797852	0.853778499999947	1.31443943359818
chr4	1801709	1.11366850000007	1.31773245727268
chr4	1804276	2.6232489	1.32059124431218
chr4	1866358	0.0475550999999994	1.48344778252198
chr4	1899342	0.207696499999974	1.48501633994038
chr4	1901909	0.134984550000002	1.48554949685588
chr4	1958171	0.716265999999913	1.49314399760798
chr4	1960600	0.161140950000004	1.49488380772198
chr4	1986938	1.19202300000013	1.49912793806308
chr4	1986972	0.696892299999986	1.49916846684508
chr4	1990425	1.2611897	1.50157483595698
chr4	1994985	1.56056250000003	1.50732586098898
chr4	1997691	2.21059999999997	1.51154874311398
chr4	1998089	3.13240499999997	1.51242856191398
chr4	2000258	3.19405000000001	1.51922274835898
chr4	2009095	1.0328855	1.54744856820898
chr4	2051518	0.0359215999999959	1.59126666977548
chr4	2078853	0.0965764000000248	1.59224858671148
chr4	2084482	0.148764499999992	1.59279221526708
chr4	2087049	0.152778999999952	1.59317409373858
chr4	2090690	0.19376350000005	1.59373036207758
chr4	2093257	0.087560300000008	1.59422775298208
chr4	2103096	0.236110999999904	1.59508925877378
chr4	2104336	0.197569999999975	1.59538203641378
chr4	2106234	0.362731999999994	1.59575702427378
chr4	2115030	0.697182500000067	1.59894761494578
chr4	2117597	1.29885000000001	1.60073728242328
chr4	2119081	0.303118950000001	1.60266477582328
chr4	2138041	0.242768999999929	1.60841191111528
chr4	2139886	3.93588050000001	1.60885981992028
chr4	2145720	0.0697755500000042	1.63182174675728
chr4	2155017	2.140279	1.63247045004563
chr4	2160894	0.0432329999999996	1.64504886972863
chr4	2181608	0.0331202999999998	1.64594439809063
chr4	2207498	0.153036999999928	1.64680188265763
chr4	2209428	0.27117450000002	1.64709724406763
chr4	2210065	0.143634150000044	1.64726998222413
chr4	2211995	0.0551191500000092	1.64754719613363
chr4	2221089	0.0423084499999984	1.64804844968373
chr4	2236199	0.0397232999999987	1.64868773036323
chr4	2252496	0.120633550000004	1.64933510098333
chr4	2255063	0.149040549999908	1.64964476730618
chr4	2256716	0.816137849999999	1.64989113133533
chr4	2268455	1.89646815000001	1.65947177355648
chr4	2277497	0.31894599999989	1.67661963856878
chr4	2278416	2.73898850000003	1.67691274994278
chr4	2282899	3.7447575	1.68919163538828
chr4	2285466	4.95308249999992	1.69880442789078
chr4	2287421	6.214485	1.70848770417828
chr4	2289266	4.63426000000002	1.71995342900328
chr4	2294578	0.138803449999968	1.74457061812328
chr4	2297550	0.125731950000017	1.74498314197668
chr4	2300841	0.226833900000001	1.74539692582413
chr4	2303099	3.64791799999985	1.74590911677033
chr4	2303576	11.2253000000003	1.74764917365633
chr4	2304095	8.33288999999998	1.75347510435633
chr4	2304770	13.6300049999991	1.75909980510633
chr4	2304946	25.4848	1.76149868598633
chr4	2307466	0.367719999999991	1.82572038198632
chr4	2311361	0.0954472000000036	1.82715265138632
chr4	2316874	0.21579000000003	1.82767885179992
chr4	2319346	4.47252700000004	1.82821228467992
chr4	2320937	2.75838749999992	1.83532807513692
chr4	2322188	8.223659	1.83877881789942
chr4	2324865	0.126088000000018	1.86079355304242
chr4	2329295	0.166331500000004	1.86135212288242
chr4	2332829	0.141688499999971	1.86193993840342
chr4	2336825	1.32741400000004	1.86250612564942
chr4	2340417	3.33272000000002	1.86727419673742
chr4	2341194	3.25789649999926	1.86986372017742
chr4	2341284	3.15660649999996	1.87015693086242
chr4	2343181	1.75593150000007	1.87614501339292
chr4	2343851	2.56070550000012	1.87732148749792
chr4	2344692	3.33791299999999	1.87947504082342
chr4	2348405	1.05227799999998	1.89186871179242
chr4	2351350	16.9257215	1.89496767050242
chr4	2353834	43.9248575000004	1.93701116270842
chr4	2354353	3.380502	1.95980816375093
chr4	2359802	0.120185549999983	1.97822851914893
chr4	2371083	5.86565950000021	1.97958433233848
chr4	2371930	2.39199049999998	1.98455254593498
chr4	2376423	0.0858193499999991	1.99529975925148
chr4	2385384	0.230818999999995	1.99606878644683
chr4	2387491	0.188605000000024	1.99655512207983
chr4	2389959	0.244904499999978	1.99702059921983
chr4	2391389	0.288300500000017	1.99737081265483
chr4	2392730	0.810581500000463	1.99775742362533
chr4	2392839	0.203437999999802	1.99784577700883
chr4	2393726	0.121730550000019	1.99802622651483
chr4	2396293	0.230497000000078	1.99833870883668
chr4	2397084	0.0819148999999663	1.99852103196368
chr4	2401347	0.157411500000022	1.99887023518238
chr4	2402706	0.219622000000005	1.99908415741088
chr4	2406461	20.0162425	1.99990883802088
chr4	2408397	0.852936999999986	2.03866028350087
chr4	2410894	0.872950000000041	2.04079006718987
chr4	2413017	1.47359000000014	2.04264334003987
chr4	2413461	0.761344999999987	2.04329761399987
chr4	2414668	2.16174349999998	2.04421655741487
chr4	2419648	2.90629449999998	2.05498204004487
chr4	2421630	3.90401000000028	2.06074231574387
chr4	2422273	0.813695499999939	2.06325259417387
chr4	2424197	0.308612700000014	2.06481814431587
chr4	2433199	0.571103499999947	2.06759627584127
chr4	2436042	29.0394900000002	2.06921992309177
chr4	2436257	0.444464499999939	2.07546341344177
chr4	2437290	2.20348800000001	2.07592254527027
chr4	2446532	0.296543999999986	2.09628718136627
chr4	2447976	3.41794550000002	2.09671539090227
chr4	2452087	2.74050549999999	2.11076656485277
chr4	2458078	0.453655000000038	2.12718493330327
chr4	2458605	0.165928500000009	2.12742400948827
chr4	2463064	0.210937499999986	2.12816388466977
chr4	2471236	51.7462625000001	2.12988766591977
chr4	2471802	0.0968251000000103	2.15917605049475
chr4	2478923	1.13930699999998	2.15986554203185
chr4	2483206	1.53275300000002	2.16474519391285
chr4	2483919	0.970072500000029	2.16583804680185
chr4	2486486	0.847318999999806	2.16832822290935
chr4	2487366	0.31834650000002	2.16907386362935
chr4	2491672	0.32587949999979	2.17044466365835
chr4	2492135	0.155061200000014	2.17059554586685
chr4	2494239	0.360458499999971	2.17092179463165
chr4	2494702	0.0601413000000131	2.17108868691715
chr4	2505091	1.250994	2.17171349488285
chr4	2512054	0.281426499999985	2.18042416610485
chr4	2517223	0.13795925	2.18187885968335
chr4	2652492	0.951181499999997	2.2005404694716
chr4	2658327	0.497954500000001	2.2060906135241
chr4	2672649	0.216587349999989	2.2132223178731
chr4	2680515	0.0679190000000094	2.2149259939682
chr4	2688719	0.299771500000076	2.2154832014442
chr4	2689061	0.0702851499999938	2.2155857232972
chr4	2694081	0.610203949999998	2.2159385547502
chr4	2703101	0.226000200000003	2.2214425943792
chr4	2720077	0.704818500000011	2.2252791737744
chr4	2723531	0.0281232499999998	2.2277136168734
chr4	2745508	0.048383349999995	2.22833168153865
chr4	2755447	1.2703545	2.2288125636543
chr4	2760222	0.174262499999955	2.2348785063918
chr4	2761793	0.145286800000068	2.2351522727793
chr4	2764088	1.09618399999998	2.2354857059853
chr4	2766181	8.79315500000002	2.2377800190973
chr4	2768630	0.307321999999926	2.2593144556923
chr4	2770772	2.111335	2.2599727394163
chr4	2794320	0.0712237500000045	2.3096904559963
chr4	2804476	0.387278999999496	2.3104138044013
chr4	2804772	0.0873259000000167	2.3105284389853
chr4	2810841	0.131229949999993	2.3110584198724
chr4	2815256	0.357006999999902	2.31163780010165
chr4	2815632	0.319501500000052	2.31177203473365
chr4	2816063	0.134941049999982	2.31190973988015
chr4	2818484	0.0721201000000237	2.3122364321622
chr4	2825660	0.0970904999999723	2.3127539659998
chr4	2831383	0.740306000000224	2.3133096149313
chr4	2831496	0.183409500000015	2.3133932695093
chr4	2834554	1.07188150000004	2.3139541357603
chr4	2836037	1.44057000000005	2.3155437360248
chr4	2836628	2.274415	2.3163951128948
chr4	2841240	18.077155	2.3268847148748
chr4	2846799	0.464037000000134	2.42737561951979
chr4	2849168	0.676747499999937	2.42847492317279
chr4	2850027	3.89156499999734	2.42905624927529
chr4	2850142	0.989008500000004	2.42950377925029
chr4	2856687	1.25290500000001	2.43597683988279
chr4	2860722	0.0549546500000037	2.44103231155779
chr4	2876463	0.0953136000000539	2.44189735270344
chr4	2882463	0.0901994999999602	2.44246923430344
chr4	2888441	0.0433803999999878	2.44300844691444
chr4	2903285	0.0756847500000555	2.44365238557204
chr4	2908448	0.204550200000013	2.44404314593629
chr4	2910618	0.824377499996669	2.44448701987029
chr4	2910702	0.117674300000044	2.44455626758029
chr4	2916931	1.33441749999961	2.44528926079499
chr4	2917646	0.540707200000004	2.44624336930749
chr4	2923443	0.260282750000022	2.44937784894589
chr4	2934308	0.322424999999975	2.45220582102464
chr4	2942348	0.151745750000048	2.45479811802464
chr4	2946481	0.143521999999886	2.4554252832094
chr4	2948317	0.534691000001898	2.45568878960139
chr4	2948456	0.0637637999999677	2.45576311165039
chr4	2954717	0.980179500000011	2.45616233680219
chr4	2957854	1.51562350000042	2.4592371598937
chr4	2958186	0.223705649999987	2.45974034689569
chr4	2971497	0.96457190000003	2.46271809280284
chr4	2979030	0.482347499998692	2.46998421292554
chr4	2979273	0.325725500000237	2.47010142336804
chr4	2979757	0.283714999999987	2.47025907451004
chr4	2986049	0.312000550000036	2.47204420929004
chr4	2990499	0.355900299999966	2.47343261173754
chr4	2995332	0.439926000000092	2.47515267788744
chr4	2998481	0.0487478499999708	2.47653800486145
chr4	3006043	0.0397880000000022	2.47690663610314
chr4	3017085	0.0525836500000241	2.47734597519914
chr4	3024723	2.68680049999994	2.47774760911784
chr4	3027493	0.170980999999904	2.48519004650285
chr4	3029128	0.0540036000000109	2.48546960043785
chr4	3041476	3.77252500000007	2.48613643689065
chr4	3044435	0.232390949999983	2.49729933836565
chr4	3058583	1.65252199999995	2.50058720552625
chr4	3062165	0.647705600000003	2.50650653933025
chr4	3080173	1.23741770000001	2.51817042177505
chr4	3089259	0.0416971500000105	2.52941359899725
chr4	3107275	0.143852049999858	2.53016481485165
chr4	3109442	0.136487600000128	2.530476542244
chr4	3111410	0.0351471000000042	2.5307451498408
chr4	3129372	0.085327699999938	2.531376462051
chr4	3133911	0.0384107500000203	2.5317637644813
chr4	3151475	1.65966899999972	2.5324384108943
chr4	3151813	0.280546699999969	2.5329993790163
chr4	3161446	0.266875950000015	2.5357018853774
chr4	3176648	0.11360605000001	2.5397589335693
chr4	3180021	0.0789923499999796	2.54014212677595
chr4	3186244	0.0299811000000037	2.54063369617
chr4	3231661	0.228233899999892	2.5419953477887
chr4	3234241	0.131280750000044	2.5425841912507
chr4	3242307	0.113984999999961	2.5436431017802
chr4	3252852	1.1883655	2.5448450736052
chr4	3259632	5.90532200000005	2.5529021916952
chr4	3263776	0.219489500000044	2.5773738460632
chr4	3267668	0.114197049999978	2.5782280991972
chr4	3278517	0.241091050000045	2.57946702299265
chr4	3282774	0.548703499999759	2.5804933475925
chr4	3283422	0.405777500000423	2.5808489074605
chr4	3283856	1.61681699999987	2.5810250148955
chr4	3284751	0.559602499999992	2.5824720661105
chr4	3309384	0.966421500000001	2.596256754493
chr4	3318413	1.05379950000002	2.6049825742165
chr4	3321694	0.205049350000127	2.608440090376
chr4	3323767	0.0433118000000016	2.60886515767855
chr4	3339761	0.0454175999999929	2.60955788660775
chr4	3355538	0.0869291499999989	2.61027444008295
chr4	3363994	0.152361500000016	2.61100951297535
chr4	3375722	0.49821649999975	2.61279640864735
chr4	3376302	3.19197000000001	2.61308537421735
chr4	3384844	0.142929249999948	2.64035118195735
chr4	3386315	0.456161099999902	2.6405614308841
chr4	3389311	0.328436950000051	2.6419280895397
chr4	3396963	0.914094899999828	2.6444412890811
chr4	3398390	0.062843950000037	2.6457457025034
chr4	3405165	0.0830621499999547	2.64617147026465
chr4	3409359	78.9914399999906	2.64651983292175
chr4	3409383	0.313434000000096	2.64841562748177
chr4	3409700	0.176716800000133	2.64851498605977
chr4	3411058	0.163303399999916	2.64875496747417
chr4	3413209	0.0922210500000566	2.64910623308757
chr4	3419677	2.23430200000001	2.64970271883897
chr4	3422211	1.66701984999995	2.65536444010697
chr4	3429856	2.61745950000008	2.66810880686022
chr4	3431195	2.22903800000058	2.67161358513072
chr4	3431342	0.206160500000019	2.67194125371672
chr4	3436588	10.2368949999993	2.67302277169972
chr4	3436816	6.15306250000008	2.67535678375972
chr4	3438643	2.27519499999997	2.68659842894722
chr4	3444503	4.30811499999996	2.69993107164722
chr4	3447156	1.06686350000009	2.71136050074222
chr4	3449652	1.3391789999999	2.71402339203822
chr4	3451109	1.02259600000008	2.71597457584122
chr4	3454304	0.101034249999978	2.71924177006122
chr4	3461900	0.307448999999908	2.72000922622422
chr4	3463882	1.87510350000004	2.72061859014222
chr4	3472162	0.308174499999729	2.73614444712222
chr4	3473139	0.792880499999885	2.73644553360872
chr4	3473602	0.668512499999984	2.73681263728022
chr4	3476554	0.813928000000439	2.73878608618022
chr4	3477299	7.59883099999975	2.73939246254022
chr4	3478229	7.80371950000001	2.74645937537022
chr4	3480426	0.584375500000123	2.76360414711172
chr4	3481126	0.29911249999995	2.76401320996172
chr4	3485786	0.0984639500000656	2.76540707421172
chr4	3490328	0.415792000000004	2.76585429747262
chr4	3498513	0.543448399999983	2.76925755499262
chr4	3503936	4.07687949999981	2.77220467566582
chr4	3504562	3.88415799999999	2.77475680223282
chr4	3505448	1.40754100000003	2.77819816622082
chr4	3510598	0.360415949999899	2.78544700237082
chr4	3512489	0.630383000000055	2.78612854893227
chr4	3513125	0.0622203999999946	2.78652947252027
chr4	3525057	0.120763950000026	2.78727188633307
chr4	3530623	0.537925000000198	2.78794405847877
chr4	3530743	0.482144000000311	2.78800860947877
chr4	3531053	0.128309000000004	2.78815807411877
chr4	3536002	1.57910500000065	2.78879307535977
chr4	3536112	1.32658249999903	2.78896677690977
chr4	3536176	5.14556999999999	2.78905167818977
chr4	3572619	2.40209450000011	2.97657168569977
chr4	3573260	1.033686	2.97811142827427
chr4	3576446	0.107348449999994	2.98140475187027
chr4	3582651	0.280583500000097	2.98207084900252
chr4	3584373	0.296030499999953	2.98255401378952
chr4	3586240	1.70585000000001	2.98310670273302
chr4	3592160	2.49470000000006	2.99320533473302
chr4	3595097	0.225292000000004	3.00053226863302
chr4	3597433	0.266014999999881	3.00105855074502
chr4	3599392	0.746020499997996	3.00157967413002
chr4	3599450	0.252657349999982	3.00162294331902
chr4	3602109	4.63901550000009	3.00229475921267
chr4	3603173	1.16828950000263	3.00723067170467
chr4	3603283	1.20809599999695	3.00735918354967
chr4	3603347	15.8666075	3.00743650169367
chr4	3606875	1.0298725	3.06341389295367
chr4	3624139	1.03158249999948	3.08119361179367
chr4	3624375	13.00195	3.08143706526367
chr4	3637426	10.485475	3.25112551471367
chr4	3643599	5.35009999999967	3.31585235188867
chr4	3644678	5.73925500000063	3.32162510978867
chr4	3644957	2.39620499999996	3.32322636193367
chr4	3646072	0.473461449999994	3.32589813050867
chr4	3649822	0.455105650000009	3.32767361094617
chr4	3653411	0.471232600000019	3.32930698512402
chr4	3657065	0.171594350000057	3.33102886904442
chr4	3658742	0.240085499999751	3.33131663276937
chr4	3659574	3.7685621500002	3.33151638390537
chr4	3661134	0.649249499997615	3.33739534085937
chr4	3661211	0.264187500000182	3.33744533307087
chr4	3662268	0.274817499999874	3.33772457925837
chr4	3663413	0.302138499999769	3.33803924529587
chr4	3664206	8.03297499999999	3.33827884112637
chr4	3666484	4.69627999999956	3.35657795817637
chr4	3666621	30.0892550000002	3.35722134853637
chr4	3668328	0.386392499999918	3.40858370682136
chr4	3669171	30.0466499999998	3.40890943569886
chr4	3670686	1.03517950000043	3.45443011044886
chr4	3671289	8.68143099999996	3.45505432368736
chr4	3675815	1.78679649999999	3.49434648039336
chr4	3683269	1.98743850000005	3.50766526150436
chr4	3687360	5.88541500000002	3.51579587240786
chr4	3691546	3.71817999999943	3.54043221959786
chr4	3692118	1.90367499999997	3.54255901855786
chr4	3694350	1.67092500000005	3.54680802115786
chr4	3697828	42.724095	3.55261949830786
chr4	3699663	1.57863500000009	3.63101821263287
chr4	3702481	1.58533849999964	3.63546680606287
chr4	3703725	9.13278950000016	3.63743896715687
chr4	3704597	13.6564235000001	3.64540275960087
chr4	3706785	4.34912004999991	3.67528301421887
chr4	3709627	3.45613550000007	3.68764321340097
chr4	3710770	2.55751800000033	3.69159357627747
chr4	3710982	1.33698849999984	3.69213577009347
chr4	3711849	1.51888549999933	3.69329493912297
chr4	3712082	0.264199000000122	3.69364883944447
chr4	3713599	0.404974500000149	3.69404962932747
chr4	3714185	0.588407500000333	3.69428694438447
chr4	3714339	0.258570999999999	3.69437755913947
chr4	3715603	0.142065199999923	3.69470439288347
chr4	3719380	0.502083500000255	3.69524097314387
chr4	3719829	0.359350999999906	3.69546640863537
chr4	3721269	0.96334400000823	3.69598387407537
chr4	3721299	6.6792699999998	3.69601277439537
chr4	3722407	1.31139000000178	3.70341340555537
chr4	3722559	36.7943	3.70361273683537
chr4	3729652	5.61743500000005	3.96459470673538
chr4	3730414	3.60235999999973	3.96887519220538
chr4	3731377	33.9993300000001	3.97234426488538
chr4	3734895	0.270117000000018	4.09195390782537
chr4	3737883	9.96499150000002	4.09276101742137
chr4	3740612	0.162951499999888	4.11995547922487
chr4	3742998	8.09349450000013	4.12034428150387
chr4	3744011	6.08290949999997	4.12854299143237
chr4	3747842	3.63574799999999	4.15184661772687
chr4	3750155	1.6089258	4.16025610285087
chr4	3762123	0.187387499999966	4.17951172682526
chr4	3765755	0.242049500000008	4.18019231822526
chr4	3776798	0.524053500000075	4.18286527085376
chr4	3780072	0.617881499999874	4.18458102201277
chr4	3781510	0.685312999999957	4.18546953560976
chr4	3782774	0.541060500000042	4.18633577124177
chr4	3788647	1.08414049999999	4.18951341955827
chr4	3792209	0.67693849999982	4.19337512801927
chr4	3792442	32.45635	4.19353285468977
chr4	3796823	0.871895499999992	4.33572412403976
chr4	3829294	0.367378000000013	4.36403544282026
chr4	3845104	0.469190500000008	4.36984368900026
chr4	3853382	0.623338499999896	4.37372764795926
chr4	3854080	3.41402000000005	4.37416273823226
chr4	3856471	2.92070799999998	4.38232566005226
chr4	3868709	5.65623500000003	4.41806928455626
chr4	3880309	2.5388	4.48368161055626
chr4	3923728	0.163886600000002	4.59391376775626
chr4	3975053	7.90232549999998	4.60232524750126
chr4	3980138	0.856052499999994	4.64250857266877
chr4	3990079	0.299330000000009	4.65101859057127
chr4	4015443	0.559748999999971	4.65861079669127
chr4	4026268	1.00464650000009	4.66467007961627
chr4	4028471	2.4641135	4.66688331585576
chr4	4051616	0.627015499999989	4.72391522281327
chr4	4059585	0.701474000000015	4.72891190933277
chr4	4075729	1.90837049999995	4.74023650558877
chr4	4082936	0.407894899999998	4.75399013178227
chr4	4118957	1.44118665000002	4.76868291397517
chr4	4142900	3.68002594999999	4.80318924593612
chr4	4160063	2.61695000000002	4.86634953131597
chr4	4165335	4.42184699999994	4.88014609171597
chr4	4166983	1.1016504999987	4.88743329557197
chr4	4167133	0.49699850000001	4.88759854314697
chr4	4183931	3.30454149999964	4.89594712394997
chr4	4184697	2.31896000000008	4.89847840273897
chr4	4190942	2.43397999999994	4.91296030793897
chr4	4194166	0.423680500000026	4.92080745945897
chr4	4201745	0.132502599999931	4.92401853396847
chr4	4205353	0.277398000000054	4.92449660334927
chr4	4206068	0.136276399999962	4.92469494291927
chr4	4208861	1.64808249999978	4.92507556290447
chr4	4209796	0.375397650000034	4.92661652004197
chr4	4219590	0.314044999999992	4.93029316462607
chr4	4238062	5.83967499999999	4.93609420386607
chr4	4247059	2.43002015000002	4.98863375984107
chr4	4252956	1.32345999999983	5.00296358866562
chr4	4253074	0.328905499999965	5.00311975694562
chr4	4257825	0.593643500000177	5.00468238697612
chr4	4258887	1.3177029999965	5.00531283637312
chr4	4258900	9.8612950000009	5.00532996651212
chr4	4259085	2.56991499999991	5.00715430608712
chr4	4261337	2.88342500000015	5.01294175466712
chr4	4263087	4.88795999999949	5.01798774841712
chr4	4263579	1.54775549999998	5.02039262473712
chr4	4267129	4.45054000000003	5.02588715676212
chr4	4267298	83.4537000000004	5.02663929802212
chr4	4267929	83.7745000000001	5.07929858272207
